areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate
E92000001,England,nation,2020-05-15,30_34,149,1231,32.3
E92000001,England,nation,2020-05-15,35_39,166,1109,29.7
E92000001,England,nation,2020-05-15,40_44,156,1093,32.0
E92000001,England,nation,2020-05-15,45_49,151,1239,33.3
E92000001,England,nation,2020-05-15,50_54,191,1334,34.1
E92000001,England,nation,2020-05-15,55_59,178,1226,33.4
E92000001,England,nation,2020-05-15,60+,725,6796,50.5
E92000001,England,nation,2020-05-15,60_64,103,928,29.8
E92000001,England,nation,2020-05-15,65_69,74,556,19.9
E92000001,England,nation,2020-05-15,70_74,85,611,22.0
E92000001,England,nation,2020-05-15,75_79,75,777,40.0
E92000001,England,nation,2020-05-15,80_84,101,1095,76.0
E92000001,England,nation,2020-05-15,85_89,150,1325,150.6
E92000001,England,nation,2020-05-15,90+,137,1504,290.8
E92000001,England,nation,2020-05-15,unassigned,6,30,
E92000001,England,nation,2020-05-14,00_04,6,58,1.8
E92000001,England,nation,2020-05-14,00_59,1368,10460,24.4
E92000001,England,nation,2020-05-14,05_09,28,145,4.1
E92000001,England,nation,2020-05-14,10_14,22,173,5.2
E92000001,England,nation,2020-05-14,15_19,45,369,11.9
E92000001,England,nation,2020-05-14,20_24,133,967,27.7
E92000001,England,nation,2020-05-14,25_29,152,1305,34.3
E92000001,England,nation,2020-05-14,30_34,181,1302,34.2
E92000001,England,nation,2020-05-14,35_39,153,1111,29.8
E92000001,England,nation,2020-05-14,40_44,138,1131,33.1
E92000001,England,nation,2020-05-14,45_49,151,1288,34.7
E92000001,England,nation,2020-05-14,50_54,182,1370,35.1
E92000001,England,nation,2020-05-14,55_59,177,1241,33.8
E92000001,England,nation,2020-05-14,60+,837,7002,52.0
E92000001,England,nation,2020-05-14,60_64,139,938,30.1
E92000001,England,nation,2020-05-14,65_69,65,572,20.5
E92000001,England,nation,2020-05-14,70_74,75,614,22.1
E92000001,England,nation,2020-05-14,75_79,102,795,41.0
E92000001,England,nation,2020-05-14,80_84,150,1147,79.7
E92000001,England,nation,2020-05-14,85_89,154,1346,153.0
E92000001,England,nation,2020-05-14,90+,152,1590,307.4
E92000001,England,nation,2020-05-14,unassigned,4,25,
E92000001,England,nation,2020-05-13,00_04,13,57,1.7
E92000001,England,nation,2020-05-13,00_59,1652,10910,25.5
E92000001,England,nation,2020-05-13,05_09,24,142,4.0
E92000001,England,nation,2020-05-13,10_14,35,176,5.2
E92000001,England,nation,2020-05-13,15_19,65,392,12.7
E92000001,England,nation,2020-05-13,20_24,143,1006,28.8
E92000001,England,nation,2020-05-13,25_29,221,1365,35.9
E92000001,England,nation,2020-05-13,30_34,198,1333,35.0
E92000001,England,nation,2020-05-13,35_39,171,1156,31.0
E92000001,England,nation,2020-05-13,40_44,173,1173,34.4
E92000001,England,nation,2020-05-13,45_49,198,1349,36.3
E92000001,England,nation,2020-05-13,50_54,215,1458,37.3
E92000001,England,nation,2020-05-13,55_59,196,1303,35.5
E92000001,England,nation,2020-05-13,60+,1227,7545,56.0
E92000001,England,nation,2020-05-13,60_64,150,986,31.7
E92000001,England,nation,2020-05-13,65_69,103,622,22.2
E92000001,England,nation,2020-05-13,70_74,102,643,23.1
E92000001,England,nation,2020-05-13,75_79,128,845,43.5
E92000001,England,nation,2020-05-13,80_84,192,1212,84.2
E92000001,England,nation,2020-05-13,85_89,249,1479,168.1
E92000001,England,nation,2020-05-13,90+,303,1758,339.9
E92000001,England,nation,2020-05-13,unassigned,5,26,
E92000001,England,nation,2020-05-12,00_04,7,52,1.6
E92000001,England,nation,2020-05-12,00_59,1678,11231,26.2
E92000001,England,nation,2020-05-12,05_09,24,142,4.0
E92000001,England,nation,2020-05-12,10_14,23,176,5.2
E92000001,England,nation,2020-05-12,15_19,61,390,12.6
E92000001,England,nation,2020-05-12,20_24,169,1021,29.3
E92000001,England,nation,2020-05-12,25_29,213,1417,37.3
E92000001,England,nation,2020-05-12,30_34,207,1359,35.7
E92000001,England,nation,2020-05-12,35_39,190,1184,31.7
E92000001,England,nation,2020-05-12,40_44,176,1210,35.4
E92000001,England,nation,2020-05-12,45_49,213,1390,37.4
E92000001,England,nation,2020-05-12,50_54,215,1523,39.0
E92000001,England,nation,2020-05-12,55_59,180,1367,37.2
E92000001,England,nation,2020-05-12,60+,1228,7602,56.5
E92000001,England,nation,2020-05-12,60_64,171,1018,32.7
E92000001,England,nation,2020-05-12,65_69,82,629,22.5
E92000001,England,nation,2020-05-12,70_74,96,658,23.7
E92000001,England,nation,2020-05-12,75_79,144,853,44.0
E92000001,England,nation,2020-05-12,80_84,190,1236,85.8
E92000001,England,nation,2020-05-12,85_89,262,1488,169.1
E92000001,England,nation,2020-05-12,90+,283,1720,332.5
E92000001,England,nation,2020-05-12,unassigned,11,26,
E92000001,England,nation,2020-05-11,00_04,13,50,1.5
E92000001,England,nation,2020-05-11,00_59,1725,11410,26.6
E92000001,England,nation,2020-05-11,05_09,18,141,4.0
E92000001,England,nation,2020-05-11,10_14,26,183,5.5
E92000001,England,nation,2020-05-11,15_19,50,383,12.4
E92000001,England,nation,2020-05-11,20_24,150,1018,29.2
E92000001,England,nation,2020-05-11,25_29,224,1412,37.1
E92000001,England,nation,2020-05-11,30_34,213,1391,36.5
E92000001,England,nation,2020-05-11,35_39,185,1208,32.4
E92000001,England,nation,2020-05-11,40_44,182,1236,36.2
E92000001,England,nation,2020-05-11,45_49,230,1429,38.5
E92000001,England,nation,2020-05-11,50_54,223,1532,39.2
E92000001,England,nation,2020-05-11,55_59,211,1427,38.9
E92000001,England,nation,2020-05-11,60+,1335,7656,56.9
E92000001,England,nation,2020-05-11,60_64,159,1021,32.8
E92000001,England,nation,2020-05-11,65_69,110,651,23.3
E92000001,England,nation,2020-05-11,70_74,117,668,24.0
E92000001,England,nation,2020-05-11,75_79,146,859,44.3
E92000001,England,nation,2020-05-11,80_84,227,1233,85.6
E92000001,England,nation,2020-05-11,85_89,249,1495,169.9
E92000001,England,nation,2020-05-11,90+,327,1729,334.3
E92000001,England,nation,2020-05-11,unassigned,1,15,
E92000001,England,nation,2020-05-10,00_04,5,47,1.4
E92000001,England,nation,2020-05-10,00_59,1222,11175,26.1
E92000001,England,nation,2020-05-10,05_09,20,137,3.9
E92000001,England,nation,2020-05-10,10_14,22,168,5.0
E92000001,England,nation,2020-05-10,15_19,42,388,12.6
E92000001,England,nation,2020-05-10,20_24,93,987,28.3
E92000001,England,nation,2020-05-10,25_29,163,1351,35.5
E92000001,England,nation,2020-05-10,30_34,161,1385,36.4
E92000001,England,nation,2020-05-10,35_39,119,1165,31.2
E92000001,England,nation,2020-05-10,40_44,141,1221,35.8
E92000001,England,nation,2020-05-10,45_49,149,1384,37.2
E92000001,England,nation,2020-05-10,50_54,158,1523,39.0
E92000001,England,nation,2020-05-10,55_59,149,1419,38.7
E92000001,England,nation,2020-05-10,60+,780,7671,57.0
E92000001,England,nation,2020-05-10,60_64,119,1009,32.4
E92000001,England,nation,2020-05-10,65_69,71,630,22.5
E92000001,England,nation,2020-05-10,70_74,63,675,24.3
E92000001,England,nation,2020-05-10,75_79,94,872,44.9
E92000001,England,nation,2020-05-10,80_84,127,1230,85.4
E92000001,England,nation,2020-05-10,85_89,138,1533,174.2
E92000001,England,nation,2020-05-10,90+,168,1722,332.9
E92000001,England,nation,2020-05-10,unassigned,0,18,
E92000001,England,nation,2020-05-09,00_04,7,47,1.4
E92000001,England,nation,2020-05-09,00_59,1126,11546,27.0
E92000001,England,nation,2020-05-09,05_09,12,126,3.6
E92000001,England,nation,2020-05-09,10_14,16,157,4.7
E92000001,England,nation,2020-05-09,15_19,35,403,13.0
E92000001,England,nation,2020-05-09,20_24,118,1052,30.2
E92000001,England,nation,2020-05-09,25_29,132,1379,36.3
E92000001,England,nation,2020-05-09,30_34,122,1402,36.8
E92000001,England,nation,2020-05-09,35_39,125,1222,32.7
E92000001,England,nation,2020-05-09,40_44,127,1264,37.0
E92000001,England,nation,2020-05-09,45_49,147,1447,38.9
E92000001,England,nation,2020-05-09,50_54,150,1574,40.3
E92000001,England,nation,2020-05-09,55_59,135,1473,40.1
E92000001,England,nation,2020-05-09,60+,664,7929,58.9
E92000001,England,nation,2020-05-09,60_64,87,1036,33.3
E92000001,England,nation,2020-05-09,65_69,51,664,23.7
E92000001,England,nation,2020-05-09,70_74,73,686,24.7
E92000001,England,nation,2020-05-09,75_79,88,884,45.6
E92000001,England,nation,2020-05-09,80_84,108,1276,88.6
E92000001,England,nation,2020-05-09,85_89,123,1623,184.5
E92000001,England,nation,2020-05-09,90+,134,1760,340.2
E92000001,England,nation,2020-05-09,unassigned,3,19,
E92000001,England,nation,2020-05-08,00_04,7,48,1.5
E92000001,England,nation,2020-05-08,00_59,1689,12033,28.1
E92000001,England,nation,2020-05-08,05_09,19,120,3.4
E92000001,England,nation,2020-05-08,10_14,29,152,4.5
E92000001,England,nation,2020-05-08,15_19,71,397,12.8
E92000001,England,nation,2020-05-08,20_24,161,1076,30.8
E92000001,England,nation,2020-05-08,25_29,200,1427,37.5
E92000001,England,nation,2020-05-08,30_34,220,1477,38.8
E92000001,England,nation,2020-05-08,35_39,168,1285,34.4
E92000001,England,nation,2020-05-08,40_44,194,1317,38.6
E92000001,England,nation,2020-05-08,45_49,200,1509,40.6
E92000001,England,nation,2020-05-08,50_54,227,1656,42.4
E92000001,England,nation,2020-05-08,55_59,193,1569,42.7
E92000001,England,nation,2020-05-08,60+,931,8390,62.3
E92000001,England,nation,2020-05-08,60_64,113,1103,35.4
E92000001,England,nation,2020-05-08,65_69,90,706,25.2
E92000001,England,nation,2020-05-08,70_74,88,709,25.5
E92000001,England,nation,2020-05-08,75_79,93,914,47.1
E92000001,England,nation,2020-05-08,80_84,153,1368,95.0
E92000001,England,nation,2020-05-08,85_89,171,1707,194.0
E92000001,England,nation,2020-05-08,90+,223,1883,364.0
E92000001,England,nation,2020-05-08,unassigned,1,20,
E92000001,England,nation,2020-05-07,00_04,5,47,1.4
E92000001,England,nation,2020-05-07,00_59,1818,12818,29.9
E92000001,England,nation,2020-05-07,05_09,25,115,3.3
E92000001,England,nation,2020-05-07,10_14,25,135,4.0
E92000001,England,nation,2020-05-07,15_19,68,392,12.7
E92000001,England,nation,2020-05-07,20_24,172,1137,32.6
E92000001,England,nation,2020-05-07,25_29,212,1577,41.5
E92000001,England,nation,2020-05-07,30_34,212,1541,40.5
E92000001,England,nation,2020-05-07,35_39,198,1382,37.0
E92000001,England,nation,2020-05-07,40_44,180,1403,41.1
E92000001,England,nation,2020-05-07,45_49,212,1654,44.5
E92000001,England,nation,2020-05-07,50_54,270,1775,45.4
E92000001,England,nation,2020-05-07,55_59,239,1660,45.2
E92000001,England,nation,2020-05-07,60+,1380,9063,67.3
E92000001,England,nation,2020-05-07,60_64,187,1224,39.3
E92000001,England,nation,2020-05-07,65_69,115,757,27.1
E92000001,England,nation,2020-05-07,70_74,104,748,26.9
E92000001,England,nation,2020-05-07,75_79,152,998,51.4
E92000001,England,nation,2020-05-07,80_84,215,1480,102.8
E92000001,England,nation,2020-05-07,85_89,287,1842,209.4
E92000001,England,nation,2020-05-07,90+,320,2014,389.3
E92000001,England,nation,2020-05-07,unassigned,5,23,
E92000001,England,nation,2020-05-06,00_04,8,63,1.9
E92000001,England,nation,2020-05-06,00_59,1973,13589,31.7
E92000001,England,nation,2020-05-06,05_09,24,99,2.8
E92000001,England,nation,2020-05-06,10_14,35,117,3.5
E92000001,England,nation,2020-05-06,15_19,63,389,12.6
E92000001,England,nation,2020-05-06,20_24,158,1190,34.1
E92000001,England,nation,2020-05-06,25_29,273,1680,44.2
E92000001,England,nation,2020-05-06,30_34,224,1636,43.0
E92000001,England,nation,2020-05-06,35_39,199,1468,39.3
E92000001,England,nation,2020-05-06,40_44,210,1512,44.3
E92000001,England,nation,2020-05-06,45_49,239,1794,48.3
E92000001,England,nation,2020-05-06,50_54,280,1855,47.5
E92000001,England,nation,2020-05-06,55_59,260,1786,48.7
E92000001,England,nation,2020-05-06,60+,1284,9390,69.7
E92000001,England,nation,2020-05-06,60_64,182,1285,41.3
E92000001,England,nation,2020-05-06,65_69,110,780,27.9
E92000001,England,nation,2020-05-06,70_74,117,799,28.7
E92000001,England,nation,2020-05-06,75_79,136,1053,54.3
E92000001,England,nation,2020-05-06,80_84,216,1545,107.3
E92000001,England,nation,2020-05-06,85_89,258,1869,212.4
E92000001,England,nation,2020-05-06,90+,265,2059,398.0
E92000001,England,nation,2020-05-06,unassigned,5,28,
E92000001,England,nation,2020-05-05,00_04,5,73,2.2
E92000001,England,nation,2020-05-05,00_59,1857,14631,34.2
E92000001,England,nation,2020-05-05,05_09,23,83,2.3
E92000001,England,nation,2020-05-05,10_14,30,92,2.7
E92000001,England,nation,2020-05-05,15_19,54,394,12.7
E92000001,England,nation,2020-05-05,20_24,166,1282,36.8
E92000001,England,nation,2020-05-05,25_29,208,1787,47.0
E92000001,England,nation,2020-05-05,30_34,239,1792,47.1
E92000001,England,nation,2020-05-05,35_39,214,1579,42.3
E92000001,England,nation,2020-05-05,40_44,202,1626,47.6
E92000001,England,nation,2020-05-05,45_49,252,1955,52.6
E92000001,England,nation,2020-05-05,50_54,224,2033,52.0
E92000001,England,nation,2020-05-05,55_59,240,1935,52.7
E92000001,England,nation,2020-05-05,60+,1282,9817,72.9
E92000001,England,nation,2020-05-05,60_64,174,1351,43.4
E92000001,England,nation,2020-05-05,65_69,104,823,29.4
E92000001,England,nation,2020-05-05,70_74,106,847,30.5
E92000001,England,nation,2020-05-05,75_79,150,1116,57.5
E92000001,England,nation,2020-05-05,80_84,187,1593,110.6
E92000001,England,nation,2020-05-05,85_89,269,1942,220.7
E92000001,England,nation,2020-05-05,90+,292,2145,414.7
E92000001,England,nation,2020-05-05,unassigned,0,25,
E92000001,England,nation,2020-05-04,00_04,10,82,2.5
E92000001,England,nation,2020-05-04,00_59,1490,15346,35.8
E92000001,England,nation,2020-05-04,05_09,14,71,2.0
E92000001,England,nation,2020-05-04,10_14,11,76,2.3
E92000001,England,nation,2020-05-04,15_19,55,408,13.2
E92000001,England,nation,2020-05-04,20_24,119,1340,38.4
E92000001,England,nation,2020-05-04,25_29,163,1890,49.7
E92000001,England,nation,2020-05-04,30_34,207,1836,48.2
E92000001,England,nation,2020-05-04,35_39,142,1658,44.4
E92000001,England,nation,2020-05-04,40_44,167,1721,50.4
E92000001,England,nation,2020-05-04,45_49,185,2043,55.0
E92000001,England,nation,2020-05-04,50_54,214,2188,56.0
E92000001,England,nation,2020-05-04,55_59,203,2033,55.4
E92000001,England,nation,2020-05-04,60+,1350,10061,74.7
E92000001,England,nation,2020-05-04,60_64,147,1422,45.7
E92000001,England,nation,2020-05-04,65_69,89,861,30.8
E92000001,England,nation,2020-05-04,70_74,124,878,31.6
E92000001,England,nation,2020-05-04,75_79,159,1125,58.0
E92000001,England,nation,2020-05-04,80_84,224,1666,115.7
E92000001,England,nation,2020-05-04,85_89,287,1945,221.1
E92000001,England,nation,2020-05-04,90+,320,2164,418.3
E92000001,England,nation,2020-05-04,unassigned,4,32,
E92000001,England,nation,2020-05-03,00_04,5,84,2.5
E92000001,England,nation,2020-05-03,00_59,1593,16319,38.1
E92000001,England,nation,2020-05-03,05_09,9,67,1.9
E92000001,England,nation,2020-05-03,10_14,11,75,2.2
E92000001,England,nation,2020-05-03,15_19,57,404,13.1
E92000001,England,nation,2020-05-03,20_24,158,1430,41.0
E92000001,England,nation,2020-05-03,25_29,191,2021,53.2
E92000001,England,nation,2020-05-03,30_34,178,1914,50.3
E92000001,England,nation,2020-05-03,35_39,176,1757,47.1
E92000001,England,nation,2020-05-03,40_44,184,1841,53.9
E92000001,England,nation,2020-05-03,45_49,212,2158,58.1
E92000001,England,nation,2020-05-03,50_54,209,2383,61.0
E92000001,England,nation,2020-05-03,55_59,203,2185,59.5
E92000001,England,nation,2020-05-03,60+,1038,10273,76.3
E92000001,England,nation,2020-05-03,60_64,146,1517,48.7
E92000001,England,nation,2020-05-03,65_69,105,903,32.3
E92000001,England,nation,2020-05-03,70_74,74,885,31.8
E92000001,England,nation,2020-05-03,75_79,106,1126,58.0
E92000001,England,nation,2020-05-03,80_84,173,1712,118.9
E92000001,England,nation,2020-05-03,85_89,228,1950,221.6
E92000001,England,nation,2020-05-03,90+,206,2180,421.4
E92000001,England,nation,2020-05-03,unassigned,1,30,
E92000001,England,nation,2020-05-02,00_04,8,84,2.5
E92000001,England,nation,2020-05-02,00_59,1613,16829,39.3
E92000001,England,nation,2020-05-02,05_09,6,64,1.8
E92000001,England,nation,2020-05-02,10_14,11,74,2.2
E92000001,England,nation,2020-05-02,15_19,29,395,12.8
E92000001,England,nation,2020-05-02,20_24,142,1443,41.4
E92000001,England,nation,2020-05-02,25_29,180,2063,54.3
E92000001,England,nation,2020-05-02,30_34,197,1998,52.5
E92000001,England,nation,2020-05-02,35_39,188,1815,48.6
E92000001,England,nation,2020-05-02,40_44,180,1901,55.7
E92000001,England,nation,2020-05-02,45_49,209,2246,60.4
E92000001,England,nation,2020-05-02,50_54,232,2467,63.1
E92000001,England,nation,2020-05-02,55_59,231,2279,62.1
E92000001,England,nation,2020-05-02,60+,1125,10264,76.2
E92000001,England,nation,2020-05-02,60_64,154,1568,50.4
E92000001,England,nation,2020-05-02,65_69,93,913,32.6
E92000001,England,nation,2020-05-02,70_74,96,914,32.9
E92000001,England,nation,2020-05-02,75_79,118,1129,58.2
E92000001,England,nation,2020-05-02,80_84,200,1684,117.0
E92000001,England,nation,2020-05-02,85_89,207,1899,215.8
E92000001,England,nation,2020-05-02,90+,257,2157,417.0
E92000001,England,nation,2020-05-02,unassigned,4,31,
E92000001,England,nation,2020-05-01,00_04,6,80,2.4
E92000001,England,nation,2020-05-01,00_59,2474,17382,40.6
E92000001,England,nation,2020-05-01,05_09,14,67,1.9
E92000001,England,nation,2020-05-01,10_14,12,74,2.2
E92000001,England,nation,2020-05-01,15_19,66,411,13.3
E92000001,England,nation,2020-05-01,20_24,222,1472,42.2
E92000001,England,nation,2020-05-01,25_29,350,2138,56.2
E92000001,England,nation,2020-05-01,30_34,284,2067,54.3
E92000001,England,nation,2020-05-01,35_39,265,1891,50.6
E92000001,England,nation,2020-05-01,40_44,280,1944,56.9
E92000001,England,nation,2020-05-01,45_49,345,2340,63.0
E92000001,England,nation,2020-05-01,50_54,346,2559,65.5
E92000001,England,nation,2020-05-01,55_59,284,2339,63.7
E92000001,England,nation,2020-05-01,60+,1604,10342,76.8
E92000001,England,nation,2020-05-01,60_64,234,1606,51.6
E92000001,England,nation,2020-05-01,65_69,141,923,33.0
E92000001,England,nation,2020-05-01,70_74,127,919,33.1
E92000001,England,nation,2020-05-01,75_79,177,1149,59.2
E92000001,England,nation,2020-05-01,80_84,265,1673,116.2
E92000001,England,nation,2020-05-01,85_89,306,1933,219.7
E92000001,England,nation,2020-05-01,90+,354,2139,413.5
E92000001,England,nation,2020-05-01,unassigned,4,29,
E92000001,England,nation,2020-04-30,00_04,21,85,2.6
E92000001,England,nation,2020-04-30,00_59,2589,17557,41.0
E92000001,England,nation,2020-04-30,05_09,9,68,1.9
E92000001,England,nation,2020-04-30,10_14,7,79,2.4
E92000001,England,nation,2020-04-30,15_19,65,405,13.1
E92000001,England,nation,2020-04-30,20_24,225,1451,41.6
E92000001,England,nation,2020-04-30,25_29,315,2139,56.3
E92000001,England,nation,2020-04-30,30_34,307,2100,55.1
E92000001,England,nation,2020-04-30,35_39,284,1935,51.8
E92000001,England,nation,2020-04-30,40_44,289,1943,56.9
E92000001,England,nation,2020-04-30,45_49,352,2344,63.1
E92000001,England,nation,2020-04-30,50_54,350,2621,67.1
E92000001,England,nation,2020-04-30,55_59,365,2387,65.0
E92000001,England,nation,2020-04-30,60+,1707,10432,77.5
E92000001,England,nation,2020-04-30,60_64,248,1636,52.6
E92000001,England,nation,2020-04-30,65_69,138,932,33.3
E92000001,England,nation,2020-04-30,70_74,155,953,34.3
E92000001,England,nation,2020-04-30,75_79,207,1165,60.0
E92000001,England,nation,2020-04-30,80_84,280,1699,118.0
E92000001,England,nation,2020-04-30,85_89,314,1922,218.5
E92000001,England,nation,2020-04-30,90+,365,2125,410.8
E92000001,England,nation,2020-04-30,unassigned,10,32,
E92000001,England,nation,2020-04-29,00_04,18,76,2.3
E92000001,England,nation,2020-04-29,00_59,3015,17803,41.6
E92000001,England,nation,2020-04-29,05_09,8,76,2.1
E92000001,England,nation,2020-04-29,10_14,10,87,2.6
E92000001,England,nation,2020-04-29,15_19,68,401,13.0
E92000001,England,nation,2020-04-29,20_24,250,1448,41.5
E92000001,England,nation,2020-04-29,25_29,380,2148,56.5
E92000001,England,nation,2020-04-29,30_34,380,2133,56.0
E92000001,England,nation,2020-04-29,35_39,310,1968,52.7
E92000001,England,nation,2020-04-29,40_44,324,1967,57.6
E92000001,England,nation,2020-04-29,45_49,400,2387,64.2
E92000001,England,nation,2020-04-29,50_54,458,2697,69.0
E92000001,England,nation,2020-04-29,55_59,409,2415,65.8
E92000001,England,nation,2020-04-29,60+,1711,10445,77.6
E92000001,England,nation,2020-04-29,60_64,248,1660,53.3
E92000001,England,nation,2020-04-29,65_69,153,935,33.4
E92000001,England,nation,2020-04-29,70_74,165,963,34.6
E92000001,England,nation,2020-04-29,75_79,199,1167,60.1
E92000001,England,nation,2020-04-29,80_84,264,1670,116.0
E92000001,England,nation,2020-04-29,85_89,331,1927,219.0
E92000001,England,nation,2020-04-29,90+,351,2123,410.4
E92000001,England,nation,2020-04-29,unassigned,2,23,
E92000001,England,nation,2020-04-28,00_04,14,68,2.1
E92000001,England,nation,2020-04-28,00_59,2572,17911,41.8
E92000001,England,nation,2020-04-28,05_09,11,75,2.1
E92000001,England,nation,2020-04-28,10_14,14,95,2.8
E92000001,England,nation,2020-04-28,15_19,68,388,12.6
E92000001,England,nation,2020-04-28,20_24,224,1415,40.6
E92000001,England,nation,2020-04-28,25_29,311,2123,55.8
E92000001,England,nation,2020-04-28,30_34,283,2132,56.0
E92000001,England,nation,2020-04-28,35_39,293,1991,53.3
E92000001,England,nation,2020-04-28,40_44,297,2012,58.9
E92000001,England,nation,2020-04-28,45_49,340,2409,64.8
E92000001,England,nation,2020-04-28,50_54,379,2771,70.9
E92000001,England,nation,2020-04-28,55_59,338,2432,66.3
E92000001,England,nation,2020-04-28,60+,1526,10405,77.3
E92000001,England,nation,2020-04-28,60_64,245,1739,55.9
E92000001,England,nation,2020-04-28,65_69,142,922,33.0
E92000001,England,nation,2020-04-28,70_74,137,939,33.8
E92000001,England,nation,2020-04-28,75_79,159,1148,59.2
E92000001,England,nation,2020-04-28,80_84,260,1672,116.1
E92000001,England,nation,2020-04-28,85_89,272,1884,214.1
E92000001,England,nation,2020-04-28,90+,311,2101,406.2
E92000001,England,nation,2020-04-28,unassigned,7,24,
E92000001,England,nation,2020-04-27,00_04,12,66,2.0
E92000001,England,nation,2020-04-27,00_59,2463,17701,41.3
E92000001,England,nation,2020-04-27,05_09,10,68,1.9
E92000001,England,nation,2020-04-27,10_14,10,95,2.8
E92000001,England,nation,2020-04-27,15_19,51,359,11.6
E92000001,England,nation,2020-04-27,20_24,209,1363,39.1
E92000001,England,nation,2020-04-27,25_29,294,2091,55.0
E92000001,England,nation,2020-04-27,30_34,285,2170,57.0
E92000001,England,nation,2020-04-27,35_39,241,1939,51.9
E92000001,England,nation,2020-04-27,40_44,287,2005,58.7
E92000001,England,nation,2020-04-27,45_49,300,2363,63.6
E92000001,England,nation,2020-04-27,50_54,409,2751,70.4
E92000001,England,nation,2020-04-27,55_59,355,2431,66.2
E92000001,England,nation,2020-04-27,60+,1562,10491,77.9
E92000001,England,nation,2020-04-27,60_64,242,1720,55.3
E92000001,England,nation,2020-04-27,65_69,131,913,32.6
E92000001,England,nation,2020-04-27,70_74,131,971,34.9
E92000001,England,nation,2020-04-27,75_79,160,1173,60.4
E92000001,England,nation,2020-04-27,80_84,270,1706,118.5
E92000001,England,nation,2020-04-27,85_89,292,1912,217.3
E92000001,England,nation,2020-04-27,90+,336,2096,405.2
E92000001,England,nation,2020-04-27,unassigned,2,20,
E92000001,England,nation,2020-04-26,00_04,5,67,2.0
E92000001,England,nation,2020-04-26,00_59,2103,17285,40.4
E92000001,England,nation,2020-04-26,05_09,6,67,1.9
E92000001,England,nation,2020-04-26,10_14,10,96,2.9
E92000001,England,nation,2020-04-26,15_19,48,322,10.4
E92000001,England,nation,2020-04-26,20_24,171,1293,37.1
E92000001,England,nation,2020-04-26,25_29,233,2061,54.2
E92000001,England,nation,2020-04-26,30_34,262,2163,56.8
E92000001,England,nation,2020-04-26,35_39,234,1911,51.2
E92000001,England,nation,2020-04-26,40_44,244,1963,57.5
E92000001,England,nation,2020-04-26,45_49,300,2359,63.5
E92000001,England,nation,2020-04-26,50_54,293,2643,67.6
E92000001,England,nation,2020-04-26,55_59,297,2340,63.7
E92000001,England,nation,2020-04-26,60+,1029,10557,78.4
E92000001,England,nation,2020-04-26,60_64,197,1725,55.4
E92000001,England,nation,2020-04-26,65_69,115,924,33.0
E92000001,England,nation,2020-04-26,70_74,103,981,35.3
E92000001,England,nation,2020-04-26,75_79,109,1203,62.0
E92000001,England,nation,2020-04-26,80_84,145,1706,118.5
E92000001,England,nation,2020-04-26,85_89,177,1945,221.1
E92000001,England,nation,2020-04-26,90+,183,2073,400.8
E92000001,England,nation,2020-04-26,unassigned,2,20,
E92000001,England,nation,2020-04-25,00_04,4,69,2.1
E92000001,England,nation,2020-04-25,00_59,2166,17448,40.7
E92000001,England,nation,2020-04-25,05_09,9,70,2.0
E92000001,England,nation,2020-04-25,10_14,11,91,2.7
E92000001,England,nation,2020-04-25,15_19,45,307,9.9
E92000001,England,nation,2020-04-25,20_24,171,1258,36.1
E92000001,England,nation,2020-04-25,25_29,255,2131,56.1
E92000001,England,nation,2020-04-25,30_34,266,2153,56.5
E92000001,England,nation,2020-04-25,35_39,264,1898,50.8
E92000001,England,nation,2020-04-25,40_44,223,1970,57.7
E92000001,England,nation,2020-04-25,45_49,303,2387,64.2
E92000001,England,nation,2020-04-25,50_54,324,2737,70.0
E92000001,England,nation,2020-04-25,55_59,291,2377,64.8
E92000001,England,nation,2020-04-25,60+,1203,10731,79.7
E92000001,England,nation,2020-04-25,60_64,192,1756,56.4
E92000001,England,nation,2020-04-25,65_69,103,918,32.8
E92000001,England,nation,2020-04-25,70_74,101,993,35.7
E92000001,England,nation,2020-04-25,75_79,138,1244,64.1
E92000001,England,nation,2020-04-25,80_84,189,1748,121.4
E92000001,England,nation,2020-04-25,85_89,241,1963,223.1
E92000001,England,nation,2020-04-25,90+,239,2109,407.7
E92000001,England,nation,2020-04-25,unassigned,2,18,
E92000001,England,nation,2020-04-24,00_04,11,76,2.3
E92000001,England,nation,2020-04-24,00_59,2649,17959,41.9
E92000001,England,nation,2020-04-24,05_09,15,70,2.0
E92000001,England,nation,2020-04-24,10_14,17,86,2.6
E92000001,England,nation,2020-04-24,15_19,60,312,10.1
E92000001,England,nation,2020-04-24,20_24,201,1270,36.4
E92000001,England,nation,2020-04-24,25_29,351,2211,58.2
E92000001,England,nation,2020-04-24,30_34,317,2192,57.6
E92000001,England,nation,2020-04-24,35_39,309,1939,51.9
E92000001,England,nation,2020-04-24,40_44,279,2045,59.9
E92000001,England,nation,2020-04-24,45_49,349,2470,66.5
E92000001,England,nation,2020-04-24,50_54,408,2819,72.1
E92000001,England,nation,2020-04-24,55_59,332,2469,67.3
E92000001,England,nation,2020-04-24,60+,1694,10954,81.3
E92000001,England,nation,2020-04-24,60_64,264,1806,58.0
E92000001,England,nation,2020-04-24,65_69,150,946,33.8
E92000001,England,nation,2020-04-24,70_74,161,1015,36.5
