areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage
E92000001,England,nation,2021-02-15,55_59,4076715.0,22412.0,247.0,704820.0,15107.0,22412.0,247.0,17.3,0.6,0.6
E92000001,England,nation,2021-02-15,60_64,3450161.0,16349.0,163.0,699653.0,21175.0,16349.0,163.0,20.3,0.5,0.5
E92000001,England,nation,2021-02-15,65_69,2890078.0,7388.0,99.0,1564698.0,94497.0,7388.0,99.0,54.1,0.3,0.3
E92000001,England,nation,2021-02-15,70_74,2871389.0,5126.0,56.0,2581787.0,13362.0,5126.0,56.0,89.9,0.2,0.2
E92000001,England,nation,2021-02-15,75_79,2076982.0,8516.0,38.0,1922355.0,3069.0,8516.0,38.0,92.6,0.4,0.4
E92000001,England,nation,2021-02-15,80_84,1436398.0,178009.0,30.0,1336714.0,1451.0,178009.0,30.0,93.1,12.4,12.4
E92000001,England,nation,2021-02-15,85_89,867619.0,109581.0,22.0,804075.0,1254.0,109581.0,22.0,92.7,12.6,12.6
E92000001,England,nation,2021-02-15,90+,485460.0,49529.0,22.0,437941.0,1176.0,49529.0,22.0,90.2,10.2,10.2
E92000001,England,nation,2021-02-14,18_24,5239106.0,5408.0,25.0,287066.0,3904.0,5408.0,25.0,5.5,0.1,0.1
E92000001,England,nation,2021-02-14,25_29,4445676.0,9091.0,40.0,330486.0,3855.0,9091.0,40.0,7.4,0.2,0.2
E92000001,England,nation,2021-02-14,30_34,4750601.0,11937.0,50.0,376778.0,4980.0,11937.0,50.0,7.9,0.2,0.2
E92000001,England,nation,2021-02-14,35_39,4509821.0,13126.0,53.0,395424.0,5632.0,13126.0,53.0,8.8,0.3,0.3
E92000001,England,nation,2021-02-14,40_44,4124284.0,15510.0,58.0,433402.0,6391.0,15510.0,58.0,10.5,0.4,0.4
E92000001,England,nation,2021-02-14,45_49,3999143.0,18455.0,81.0,507314.0,7592.0,18455.0,81.0,12.7,0.5,0.5
E92000001,England,nation,2021-02-14,50_54,4225573.0,21196.0,84.0,624348.0,10249.0,21196.0,84.0,14.8,0.5,0.5
E92000001,England,nation,2021-02-14,55_59,4076715.0,22165.0,132.0,689713.0,14641.0,22165.0,132.0,16.9,0.5,0.5
E92000001,England,nation,2021-02-14,60_64,3450161.0,16186.0,88.0,678478.0,21321.0,16186.0,88.0,19.7,0.5,0.5
E92000001,England,nation,2021-02-14,65_69,2890078.0,7289.0,30.0,1470201.0,84990.0,7289.0,30.0,50.9,0.2,0.2
E92000001,England,nation,2021-02-14,70_74,2871389.0,5070.0,31.0,2568425.0,15125.0,5070.0,31.0,89.5,0.2,0.2
E92000001,England,nation,2021-02-14,75_79,2076982.0,8478.0,22.0,1919286.0,2552.0,8478.0,22.0,92.4,0.4,0.4
E92000001,England,nation,2021-02-14,80_84,1436398.0,177979.0,11.0,1335263.0,935.0,177979.0,11.0,93.0,12.4,12.4
E92000001,England,nation,2021-02-14,85_89,867619.0,109559.0,13.0,802821.0,674.0,109559.0,13.0,92.5,12.6,12.6
E92000001,England,nation,2021-02-14,90+,485460.0,49507.0,4.0,436765.0,539.0,49507.0,4.0,90.0,10.2,10.2
E92000001,England,nation,2021-02-13,18_24,5239106.0,5383.0,91.0,283162.0,8462.0,5383.0,91.0,5.4,0.1,0.1
E92000001,England,nation,2021-02-13,25_29,4445676.0,9051.0,104.0,326631.0,8140.0,9051.0,104.0,7.3,0.2,0.2
E92000001,England,nation,2021-02-13,30_34,4750601.0,11887.0,157.0,371798.0,9451.0,11887.0,157.0,7.8,0.2,0.2
E92000001,England,nation,2021-02-13,35_39,4509821.0,13073.0,169.0,389792.0,10480.0,13073.0,169.0,8.6,0.3,0.3
E92000001,England,nation,2021-02-13,40_44,4124284.0,15452.0,200.0,427011.0,12190.0,15452.0,200.0,10.3,0.4,0.4
E92000001,England,nation,2021-02-13,45_49,3999143.0,18374.0,195.0,499722.0,14754.0,18374.0,195.0,12.5,0.5,0.5
E92000001,England,nation,2021-02-13,50_54,4225573.0,21112.0,291.0,614099.0,20702.0,21112.0,291.0,14.5,0.5,0.5
E92000001,England,nation,2021-02-13,55_59,4076715.0,22033.0,292.0,675072.0,27267.0,22033.0,292.0,16.6,0.5,0.5
E92000001,England,nation,2021-02-13,60_64,3450161.0,16098.0,281.0,657157.0,42858.0,16098.0,281.0,19.1,0.5,0.5
E92000001,England,nation,2021-02-13,65_69,2890078.0,7259.0,140.0,1385211.0,210113.0,7259.0,140.0,47.9,0.2,0.2
E92000001,England,nation,2021-02-13,70_74,2871389.0,5039.0,113.0,2553300.0,56320.0,5039.0,113.0,88.9,0.2,0.2
E92000001,England,nation,2021-02-13,75_79,2076982.0,8456.0,107.0,1916734.0,8432.0,8456.0,107.0,92.3,0.4,0.4
E92000001,England,nation,2021-02-13,80_84,1436398.0,177968.0,68.0,1334328.0,2762.0,177968.0,68.0,92.9,12.4,12.4
E92000001,England,nation,2021-02-13,85_89,867619.0,109546.0,40.0,802147.0,2070.0,109546.0,40.0,92.5,12.6,12.6
E92000001,England,nation,2021-02-13,90+,485460.0,49503.0,24.0,436226.0,1477.0,49503.0,24.0,89.9,10.2,10.2
E92000001,England,nation,2021-02-12,18_24,5239106.0,5292.0,121.0,274700.0,7608.0,5292.0,121.0,5.2,0.1,0.1
E92000001,England,nation,2021-02-12,25_29,4445676.0,8947.0,212.0,318491.0,7658.0,8947.0,212.0,7.2,0.2,0.2
E92000001,England,nation,2021-02-12,30_34,4750601.0,11730.0,241.0,362347.0,8822.0,11730.0,241.0,7.6,0.2,0.2
E92000001,England,nation,2021-02-12,35_39,4509821.0,12904.0,306.0,379312.0,10654.0,12904.0,306.0,8.4,0.3,0.3
E92000001,England,nation,2021-02-12,40_44,4124284.0,15252.0,337.0,414821.0,12600.0,15252.0,337.0,10.1,0.4,0.4
E92000001,England,nation,2021-02-12,45_49,3999143.0,18179.0,406.0,484968.0,14595.0,18179.0,406.0,12.1,0.5,0.5
E92000001,England,nation,2021-02-12,50_54,4225573.0,20821.0,478.0,593397.0,19599.0,20821.0,478.0,14.0,0.5,0.5
E92000001,England,nation,2021-02-12,55_59,4076715.0,21741.0,523.0,647805.0,26134.0,21741.0,523.0,15.9,0.5,0.5
E92000001,England,nation,2021-02-12,60_64,3450161.0,15817.0,353.0,614299.0,40703.0,15817.0,353.0,17.8,0.5,0.5
E92000001,England,nation,2021-02-12,65_69,2890078.0,7119.0,203.0,1175098.0,196275.0,7119.0,203.0,40.7,0.2,0.2
E92000001,England,nation,2021-02-12,70_74,2871389.0,4926.0,158.0,2496980.0,64257.0,4926.0,158.0,87.0,0.2,0.2
E92000001,England,nation,2021-02-12,75_79,2076982.0,8349.0,222.0,1908302.0,9886.0,8349.0,222.0,91.9,0.4,0.4
E92000001,England,nation,2021-02-12,80_84,1436398.0,177900.0,219.0,1331566.0,3824.0,177900.0,219.0,92.7,12.4,12.4
E92000001,England,nation,2021-02-12,85_89,867619.0,109506.0,163.0,800077.0,3059.0,109506.0,163.0,92.2,12.6,12.6
E92000001,England,nation,2021-02-12,90+,485460.0,49479.0,145.0,434749.0,2879.0,49479.0,145.0,89.5,10.2,10.2
E92000001,England,nation,2021-02-11,18_24,5239106.0,5171.0,167.0,267092.0,6569.0,5171.0,167.0,5.1,0.1,0.1
E92000001,England,nation,2021-02-11,25_29,4445676.0,8735.0,214.0,310833.0,6782.0,8735.0,214.0,7.0,0.2,0.2
E92000001,England,nation,2021-02-11,30_34,4750601.0,11489.0,260.0,353525.0,7645.0,11489.0,260.0,7.4,0.2,0.2
E92000001,England,nation,2021-02-11,35_39,4509821.0,12598.0,335.0,368658.0,8737.0,12598.0,335.0,8.2,0.3,0.3
E92000001,England,nation,2021-02-11,40_44,4124284.0,14915.0,361.0,402221.0,9989.0,14915.0,361.0,9.8,0.4,0.4
E92000001,England,nation,2021-02-11,45_49,3999143.0,17773.0,408.0,470373.0,13109.0,17773.0,408.0,11.8,0.4,0.4
E92000001,England,nation,2021-02-11,50_54,4225573.0,20343.0,459.0,573798.0,16675.0,20343.0,459.0,13.6,0.5,0.5
E92000001,England,nation,2021-02-11,55_59,4076715.0,21218.0,460.0,621671.0,21311.0,21218.0,460.0,15.2,0.5,0.5
E92000001,England,nation,2021-02-11,60_64,3450161.0,15464.0,348.0,573596.0,31162.0,15464.0,348.0,16.6,0.5,0.5
E92000001,England,nation,2021-02-11,65_69,2890078.0,6916.0,185.0,978823.0,170880.0,6916.0,185.0,33.9,0.2,0.2
E92000001,England,nation,2021-02-11,70_74,2871389.0,4768.0,120.0,2432723.0,75198.0,4768.0,120.0,84.7,0.2,0.2
E92000001,England,nation,2021-02-11,75_79,2076982.0,8127.0,182.0,1898416.0,10897.0,8127.0,182.0,91.4,0.4,0.4
E92000001,England,nation,2021-02-11,80_84,1436398.0,177681.0,465.0,1327742.0,3976.0,177681.0,465.0,92.4,12.4,12.4
E92000001,England,nation,2021-02-11,85_89,867619.0,109343.0,270.0,797018.0,3160.0,109343.0,270.0,91.9,12.6,12.6
E92000001,England,nation,2021-02-11,90+,485460.0,49334.0,83.0,431870.0,2857.0,49334.0,83.0,89.0,10.2,10.2
E92000001,England,nation,2021-02-10,18_24,5239106.0,5004.0,141.0,260523.0,6206.0,5004.0,141.0,5.0,0.1,0.1
E92000001,England,nation,2021-02-10,25_29,4445676.0,8521.0,203.0,304051.0,5885.0,8521.0,203.0,6.8,0.2,0.2
E92000001,England,nation,2021-02-10,30_34,4750601.0,11229.0,294.0,345880.0,6889.0,11229.0,294.0,7.3,0.2,0.2
E92000001,England,nation,2021-02-10,35_39,4509821.0,12263.0,301.0,359921.0,7593.0,12263.0,301.0,8.0,0.3,0.3
E92000001,England,nation,2021-02-10,40_44,4124284.0,14554.0,336.0,392232.0,8454.0,14554.0,336.0,9.5,0.3,0.3
E92000001,England,nation,2021-02-10,45_49,3999143.0,17365.0,363.0,457264.0,11603.0,17365.0,363.0,11.4,0.4,0.4
E92000001,England,nation,2021-02-10,50_54,4225573.0,19884.0,461.0,557123.0,14801.0,19884.0,461.0,13.2,0.5,0.5
E92000001,England,nation,2021-02-10,55_59,4076715.0,20758.0,522.0,600360.0,17966.0,20758.0,522.0,14.7,0.5,0.5
E92000001,England,nation,2021-02-10,60_64,3450161.0,15116.0,358.0,542434.0,25128.0,15116.0,358.0,15.7,0.4,0.4
E92000001,England,nation,2021-02-10,65_69,2890078.0,6731.0,180.0,807943.0,119623.0,6731.0,180.0,28.0,0.2,0.2
E92000001,England,nation,2021-02-10,70_74,2871389.0,4648.0,78.0,2357525.0,85975.0,4648.0,78.0,82.1,0.2,0.2
E92000001,England,nation,2021-02-10,75_79,2076982.0,7945.0,129.0,1887519.0,11488.0,7945.0,129.0,90.9,0.4,0.4
E92000001,England,nation,2021-02-10,80_84,1436398.0,177216.0,368.0,1323766.0,4025.0,177216.0,368.0,92.2,12.3,12.3
E92000001,England,nation,2021-02-10,85_89,867619.0,109073.0,343.0,793858.0,3506.0,109073.0,343.0,91.5,12.6,12.6
E92000001,England,nation,2021-02-10,90+,485460.0,49251.0,226.0,429013.0,3305.0,49251.0,226.0,88.4,10.2,10.2
E92000001,England,nation,2021-02-09,18_24,5239106.0,4863.0,82.0,254317.0,5506.0,4863.0,82.0,4.8,0.1,0.1
E92000001,England,nation,2021-02-09,25_29,4445676.0,8318.0,145.0,298166.0,5496.0,8318.0,145.0,6.7,0.2,0.2
E92000001,England,nation,2021-02-09,30_34,4750601.0,10935.0,205.0,338991.0,6380.0,10935.0,205.0,7.1,0.2,0.2
E92000001,England,nation,2021-02-09,35_39,4509821.0,11962.0,212.0,352328.0,6958.0,11962.0,212.0,7.8,0.3,0.3
E92000001,England,nation,2021-02-09,40_44,4124284.0,14218.0,222.0,383778.0,8039.0,14218.0,222.0,9.3,0.3,0.3
E92000001,England,nation,2021-02-09,45_49,3999143.0,17002.0,309.0,445661.0,10111.0,17002.0,309.0,11.1,0.4,0.4
E92000001,England,nation,2021-02-09,50_54,4225573.0,19423.0,315.0,542322.0,14710.0,19423.0,315.0,12.8,0.5,0.5
E92000001,England,nation,2021-02-09,55_59,4076715.0,20236.0,320.0,582394.0,16904.0,20236.0,320.0,14.3,0.5,0.5
E92000001,England,nation,2021-02-09,60_64,3450161.0,14758.0,230.0,517306.0,20507.0,14758.0,230.0,15.0,0.4,0.4
E92000001,England,nation,2021-02-09,65_69,2890078.0,6551.0,101.0,688320.0,81810.0,6551.0,101.0,23.8,0.2,0.2
E92000001,England,nation,2021-02-09,70_74,2871389.0,4570.0,54.0,2271550.0,105638.0,4570.0,54.0,79.1,0.2,0.2
E92000001,England,nation,2021-02-09,75_79,2076982.0,7816.0,47.0,1876031.0,12907.0,7816.0,47.0,90.3,0.4,0.4
E92000001,England,nation,2021-02-09,80_84,1436398.0,176848.0,64.0,1319741.0,3648.0,176848.0,64.0,91.9,12.3,12.3
E92000001,England,nation,2021-02-09,85_89,867619.0,108730.0,33.0,790352.0,2879.0,108730.0,33.0,91.1,12.5,12.5
E92000001,England,nation,2021-02-09,90+,485460.0,49025.0,20.0,425708.0,2653.0,49025.0,20.0,87.7,10.1,10.1
E92000001,England,nation,2021-02-08,18_24,5239106.0,4781.0,35.0,248811.0,4557.0,4781.0,35.0,4.8,0.1,0.1
E92000001,England,nation,2021-02-08,25_29,4445676.0,8173.0,91.0,292670.0,4418.0,8173.0,91.0,6.6,0.2,0.2
E92000001,England,nation,2021-02-08,30_34,4750601.0,10730.0,68.0,332611.0,5197.0,10730.0,68.0,7.0,0.2,0.2
E92000001,England,nation,2021-02-08,35_39,4509821.0,11750.0,79.0,345370.0,5695.0,11750.0,79.0,7.7,0.3,0.3
E92000001,England,nation,2021-02-08,40_44,4124284.0,13996.0,104.0,375739.0,6496.0,13996.0,104.0,9.1,0.3,0.3
E92000001,England,nation,2021-02-08,45_49,3999143.0,16693.0,118.0,435550.0,8008.0,16693.0,118.0,10.9,0.4,0.4
E92000001,England,nation,2021-02-08,50_54,4225573.0,19108.0,119.0,527612.0,11500.0,19108.0,119.0,12.5,0.5,0.5
E92000001,England,nation,2021-02-08,55_59,4076715.0,19916.0,113.0,565490.0,13195.0,19916.0,113.0,13.9,0.5,0.5
E92000001,England,nation,2021-02-08,60_64,3450161.0,14528.0,81.0,496799.0,14247.0,14528.0,81.0,14.4,0.4,0.4
E92000001,England,nation,2021-02-08,65_69,2890078.0,6450.0,32.0,606510.0,44944.0,6450.0,32.0,21.0,0.2,0.2
E92000001,England,nation,2021-02-08,70_74,2871389.0,4516.0,24.0,2165912.0,96478.0,4516.0,24.0,75.4,0.2,0.2
E92000001,England,nation,2021-02-08,75_79,2076982.0,7769.0,15.0,1863124.0,12435.0,7769.0,15.0,89.7,0.4,0.4
E92000001,England,nation,2021-02-08,80_84,1436398.0,176784.0,24.0,1316093.0,3041.0,176784.0,24.0,91.6,12.3,12.3
E92000001,England,nation,2021-02-08,85_89,867619.0,108697.0,9.0,787473.0,2422.0,108697.0,9.0,90.8,12.5,12.5
E92000001,England,nation,2021-02-08,90+,485460.0,49005.0,7.0,423055.0,2265.0,49005.0,7.0,87.2,10.1,10.1
E92000001,England,nation,2021-02-07,18_24,5239106.0,4746.0,10.0,244254.0,3607.0,4746.0,10.0,4.7,0.1,0.1
E92000001,England,nation,2021-02-07,25_29,4445676.0,8082.0,14.0,288252.0,3716.0,8082.0,14.0,6.5,0.2,0.2
E92000001,England,nation,2021-02-07,30_34,4750601.0,10662.0,29.0,327414.0,4323.0,10662.0,29.0,6.9,0.2,0.2
E92000001,England,nation,2021-02-07,35_39,4509821.0,11671.0,17.0,339675.0,4819.0,11671.0,17.0,7.5,0.3,0.3
E92000001,England,nation,2021-02-07,40_44,4124284.0,13892.0,27.0,369243.0,5514.0,13892.0,27.0,8.9,0.3,0.3
E92000001,England,nation,2021-02-07,45_49,3999143.0,16575.0,43.0,427542.0,7102.0,16575.0,43.0,10.7,0.4,0.4
E92000001,England,nation,2021-02-07,50_54,4225573.0,18989.0,46.0,516112.0,9403.0,18989.0,46.0,12.2,0.5,0.5
E92000001,England,nation,2021-02-07,55_59,4076715.0,19803.0,46.0,552295.0,13010.0,19803.0,46.0,13.6,0.5,0.5
E92000001,England,nation,2021-02-07,60_64,3450161.0,14447.0,29.0,482552.0,13039.0,14447.0,29.0,14.0,0.4,0.4
E92000001,England,nation,2021-02-07,65_69,2890078.0,6418.0,27.0,561566.0,36925.0,6418.0,27.0,19.4,0.2,0.2
E92000001,England,nation,2021-02-07,70_74,2871389.0,4492.0,18.0,2069434.0,105621.0,4492.0,18.0,72.1,0.2,0.2
E92000001,England,nation,2021-02-07,75_79,2076982.0,7754.0,12.0,1850689.0,11828.0,7754.0,12.0,89.1,0.4,0.4
E92000001,England,nation,2021-02-07,80_84,1436398.0,176760.0,8.0,1313052.0,2055.0,176760.0,8.0,91.4,12.3,12.3
E92000001,England,nation,2021-02-07,85_89,867619.0,108688.0,8.0,785051.0,1383.0,108688.0,8.0,90.5,12.5,12.5
E92000001,England,nation,2021-02-07,90+,485460.0,48998.0,4.0,420790.0,1072.0,48998.0,4.0,86.7,10.1,10.1
E92000001,England,nation,2021-02-06,18_24,5239106.0,4736.0,24.0,240647.0,7672.0,4736.0,24.0,4.6,0.1,0.1
E92000001,England,nation,2021-02-06,25_29,4445676.0,8068.0,39.0,284536.0,7694.0,8068.0,39.0,6.4,0.2,0.2
E92000001,England,nation,2021-02-06,30_34,4750601.0,10633.0,48.0,323091.0,8958.0,10633.0,48.0,6.8,0.2,0.2
E92000001,England,nation,2021-02-06,35_39,4509821.0,11654.0,59.0,334856.0,10340.0,11654.0,59.0,7.4,0.3,0.3
E92000001,England,nation,2021-02-06,40_44,4124284.0,13865.0,55.0,363729.0,11943.0,13865.0,55.0,8.8,0.3,0.3
E92000001,England,nation,2021-02-06,45_49,3999143.0,16532.0,63.0,420440.0,15160.0,16532.0,63.0,10.5,0.4,0.4
E92000001,England,nation,2021-02-06,50_54,4225573.0,18943.0,63.0,506709.0,21242.0,18943.0,63.0,12.0,0.5,0.5
E92000001,England,nation,2021-02-06,55_59,4076715.0,19757.0,71.0,539285.0,27297.0,19757.0,71.0,13.2,0.5,0.5
E92000001,England,nation,2021-02-06,60_64,3450161.0,14418.0,53.0,469513.0,29821.0,14418.0,53.0,13.6,0.4,0.4
E92000001,England,nation,2021-02-06,65_69,2890078.0,6391.0,27.0,524641.0,71451.0,6391.0,27.0,18.1,0.2,0.2
E92000001,England,nation,2021-02-06,70_74,2871389.0,4474.0,29.0,1963813.0,222881.0,4474.0,29.0,68.4,0.2,0.2
E92000001,England,nation,2021-02-06,75_79,2076982.0,7742.0,14.0,1838861.0,27251.0,7742.0,14.0,88.5,0.4,0.4
E92000001,England,nation,2021-02-06,80_84,1436398.0,176752.0,21.0,1310997.0,4550.0,176752.0,21.0,91.3,12.3,12.3
E92000001,England,nation,2021-02-06,85_89,867619.0,108680.0,5.0,783668.0,2893.0,108680.0,5.0,90.3,12.5,12.5
E92000001,England,nation,2021-02-06,90+,485460.0,48994.0,2.0,419718.0,2107.0,48994.0,2.0,86.5,10.1,10.1
E92000001,England,nation,2021-02-05,18_24,5239106.0,4712.0,57.0,232975.0,7099.0,4712.0,57.0,4.5,0.1,0.1
E92000001,England,nation,2021-02-05,25_29,4445676.0,8029.0,97.0,276842.0,7481.0,8029.0,97.0,6.2,0.2,0.2
E92000001,England,nation,2021-02-05,30_34,4750601.0,10585.0,118.0,314133.0,8863.0,10585.0,118.0,6.6,0.2,0.2
E92000001,England,nation,2021-02-05,35_39,4509821.0,11595.0,134.0,324516.0,9666.0,11595.0,134.0,7.2,0.3,0.3
E92000001,England,nation,2021-02-05,40_44,4124284.0,13810.0,173.0,351786.0,10830.0,13810.0,173.0,8.5,0.3,0.3
E92000001,England,nation,2021-02-05,45_49,3999143.0,16469.0,204.0,405280.0,13553.0,16469.0,204.0,10.1,0.4,0.4
E92000001,England,nation,2021-02-05,50_54,4225573.0,18880.0,207.0,485467.0,17600.0,18880.0,207.0,11.5,0.5,0.5
E92000001,England,nation,2021-02-05,55_59,4076715.0,19686.0,236.0,511988.0,21485.0,19686.0,236.0,12.6,0.5,0.5
E92000001,England,nation,2021-02-05,60_64,3450161.0,14365.0,158.0,439692.0,24345.0,14365.0,158.0,12.7,0.4,0.4
E92000001,England,nation,2021-02-05,65_69,2890078.0,6364.0,104.0,453190.0,53161.0,6364.0,104.0,15.7,0.2,0.2
E92000001,England,nation,2021-02-05,70_74,2871389.0,4445.0,63.0,1740932.0,182399.0,4445.0,63.0,60.6,0.1,0.1
E92000001,England,nation,2021-02-05,75_79,2076982.0,7728.0,38.0,1811610.0,28874.0,7728.0,38.0,87.2,0.4,0.4
E92000001,England,nation,2021-02-05,80_84,1436398.0,176731.0,37.0,1306447.0,5526.0,176731.0,37.0,91.0,12.3,12.3
E92000001,England,nation,2021-02-05,85_89,867619.0,108675.0,32.0,780775.0,4178.0,108675.0,32.0,90.0,12.5,12.5
E92000001,England,nation,2021-02-05,90+,485460.0,48992.0,29.0,417611.0,3831.0,48992.0,29.0,86.0,10.1,10.1
E92000001,England,nation,2021-02-04,18_24,5239106.0,4655.0,81.0,225876.0,6917.0,4655.0,81.0,4.3,0.1,0.1
E92000001,England,nation,2021-02-04,25_29,4445676.0,7932.0,150.0,269361.0,6989.0,7932.0,150.0,6.1,0.2,0.2
E92000001,England,nation,2021-02-04,30_34,4750601.0,10467.0,208.0,305270.0,8209.0,10467.0,208.0,6.4,0.2,0.2
E92000001,England,nation,2021-02-04,35_39,4509821.0,11461.0,252.0,314850.0,9269.0,11461.0,252.0,7.0,0.2,0.2
E92000001,England,nation,2021-02-04,40_44,4124284.0,13637.0,270.0,340956.0,10280.0,13637.0,270.0,8.3,0.3,0.3
E92000001,England,nation,2021-02-04,45_49,3999143.0,16265.0,341.0,391727.0,12739.0,16265.0,341.0,9.8,0.4,0.4
E92000001,England,nation,2021-02-04,50_54,4225573.0,18673.0,390.0,467867.0,16751.0,18673.0,390.0,11.1,0.4,0.4
E92000001,England,nation,2021-02-04,55_59,4076715.0,19450.0,374.0,490503.0,19555.0,19450.0,374.0,12.0,0.5,0.5
E92000001,England,nation,2021-02-04,60_64,3450161.0,14207.0,226.0,415347.0,22912.0,14207.0,226.0,12.0,0.4,0.4
E92000001,England,nation,2021-02-04,65_69,2890078.0,6260.0,111.0,400029.0,45330.0,6260.0,111.0,13.8,0.2,0.2
E92000001,England,nation,2021-02-04,70_74,2871389.0,4382.0,63.0,1558533.0,180645.0,4382.0,63.0,54.3,0.1,0.1
E92000001,England,nation,2021-02-04,75_79,2076982.0,7690.0,52.0,1782736.0,35312.0,7690.0,52.0,85.8,0.4,0.4
E92000001,England,nation,2021-02-04,80_84,1436398.0,176694.0,80.0,1300921.0,5801.0,176694.0,80.0,90.6,12.3,12.3
E92000001,England,nation,2021-02-04,85_89,867619.0,108643.0,51.0,776597.0,4523.0,108643.0,51.0,89.5,12.5,12.5
E92000001,England,nation,2021-02-04,90+,485460.0,48963.0,19.0,413780.0,3934.0,48963.0,19.0,85.2,10.1,10.1
E92000001,England,nation,2021-02-03,18_24,5239106.0,4574.0,57.0,218959.0,6664.0,4574.0,57.0,4.2,0.1,0.1
E92000001,England,nation,2021-02-03,25_29,4445676.0,7782.0,104.0,262372.0,6662.0,7782.0,104.0,5.9,0.2,0.2
E92000001,England,nation,2021-02-03,30_34,4750601.0,10259.0,149.0,297061.0,7821.0,10259.0,149.0,6.2,0.2,0.2
E92000001,England,nation,2021-02-03,35_39,4509821.0,11209.0,207.0,305581.0,8713.0,11209.0,207.0,6.8,0.2,0.2
E92000001,England,nation,2021-02-03,40_44,4124284.0,13367.0,211.0,330676.0,9457.0,13367.0,211.0,8.0,0.3,0.3
E92000001,England,nation,2021-02-03,45_49,3999143.0,15924.0,271.0,378988.0,11473.0,15924.0,271.0,9.5,0.4,0.4
E92000001,England,nation,2021-02-03,50_54,4225573.0,18283.0,311.0,451116.0,14727.0,18283.0,311.0,10.7,0.4,0.4
E92000001,England,nation,2021-02-03,55_59,4076715.0,19076.0,325.0,470948.0,17306.0,19076.0,325.0,11.6,0.5,0.5
E92000001,England,nation,2021-02-03,60_64,3450161.0,13981.0,216.0,392435.0,20933.0,13981.0,216.0,11.4,0.4,0.4
E92000001,England,nation,2021-02-03,65_69,2890078.0,6149.0,100.0,354699.0,35739.0,6149.0,100.0,12.3,0.2,0.2
E92000001,England,nation,2021-02-03,70_74,2871389.0,4319.0,77.0,1377888.0,169301.0,4319.0,77.0,48.0,0.1,0.1
E92000001,England,nation,2021-02-03,75_79,2076982.0,7638.0,35.0,1747424.0,39377.0,7638.0,35.0,84.1,0.4,0.4
E92000001,England,nation,2021-02-03,80_84,1436398.0,176614.0,99.0,1295120.0,5773.0,176614.0,99.0,90.2,12.3,12.3
E92000001,England,nation,2021-02-03,85_89,867619.0,108592.0,61.0,772074.0,4225.0,108592.0,61.0,89.0,12.5,12.5
E92000001,England,nation,2021-02-03,90+,485460.0,48944.0,44.0,409846.0,3789.0,48944.0,44.0,84.4,10.1,10.1
E92000001,England,nation,2021-02-02,18_24,5239106.0,4517.0,32.0,212295.0,5727.0,4517.0,32.0,4.0,0.1,0.1
E92000001,England,nation,2021-02-02,25_29,4445676.0,7678.0,57.0,255710.0,5868.0,7678.0,57.0,5.8,0.2,0.2
E92000001,England,nation,2021-02-02,30_34,4750601.0,10110.0,74.0,289240.0,6793.0,10110.0,74.0,6.1,0.2,0.2
E92000001,England,nation,2021-02-02,35_39,4509821.0,11002.0,105.0,296868.0,7379.0,11002.0,105.0,6.6,0.2,0.2
E92000001,England,nation,2021-02-02,40_44,4124284.0,13156.0,127.0,321219.0,7961.0,13156.0,127.0,7.8,0.3,0.3
E92000001,England,nation,2021-02-02,45_49,3999143.0,15653.0,129.0,367515.0,9715.0,15653.0,129.0,9.2,0.4,0.4
E92000001,England,nation,2021-02-02,50_54,4225573.0,17972.0,156.0,436389.0,12292.0,17972.0,156.0,10.3,0.4,0.4
E92000001,England,nation,2021-02-02,55_59,4076715.0,18751.0,165.0,453642.0,13774.0,18751.0,165.0,11.1,0.5,0.5
E92000001,England,nation,2021-02-02,60_64,3450161.0,13765.0,99.0,371502.0,16004.0,13765.0,99.0,10.8,0.4,0.4
E92000001,England,nation,2021-02-02,65_69,2890078.0,6049.0,49.0,318960.0,26338.0,6049.0,49.0,11.0,0.2,0.2
E92000001,England,nation,2021-02-02,70_74,2871389.0,4242.0,38.0,1208587.0,124930.0,4242.0,38.0,42.1,0.1,0.1
E92000001,England,nation,2021-02-02,75_79,2076982.0,7603.0,31.0,1708047.0,45449.0,7603.0,31.0,82.2,0.4,0.4
E92000001,England,nation,2021-02-02,80_84,1436398.0,176515.0,95.0,1289347.0,5625.0,176515.0,95.0,89.8,12.3,12.3
E92000001,England,nation,2021-02-02,85_89,867619.0,108531.0,46.0,767849.0,3995.0,108531.0,46.0,88.5,12.5,12.5
E92000001,England,nation,2021-02-02,90+,485460.0,48900.0,25.0,406057.0,3663.0,48900.0,25.0,83.6,10.1,10.1
E92000001,England,nation,2021-02-01,18_24,5239106.0,4485.0,35.0,206568.0,5132.0,4485.0,35.0,3.9,0.1,0.1
